mid,tie,w_poss,l_poss
Charleroi-Oostende-December-1-2017-Belgian-First-Division-A,True,47,53
Lokeren-Anderlecht-December-2-2017-Belgian-First-Division-A,False,63,37
Excel-Mouscron-Sint-Truiden-December-2-2017-Belgian-First-Division-A,True,52,48
Kortrijk-Waasland-Beveren-December-2-2017-Belgian-First-Division-A,False,44,56
Mechelen-Genk-December-2-2017-Belgian-First-Division-A,False,34,66
Standard-Liege-Antwerp-December-3-2017-Belgian-First-Division-A,True,63,37
Eupen-Club-Brugge-December-3-2017-Belgian-First-Division-A,True,35,65
Zulte-Waregem-Gent-December-3-2017-Belgian-First-Division-A,False,43,57
Waasland-Beveren-Standard-Liege-December-8-2017-Belgian-First-Division-A,False,53,47
Oostende-Mechelen-December-9-2017-Belgian-First-Division-A,False,45,55
Antwerp-Excel-Mouscron-December-9-2017-Belgian-First-Division-A,False,50,50
Genk-Eupen-December-9-2017-Belgian-First-Division-A,True,59,41
Gent-Kortrijk-December-9-2017-Belgian-First-Division-A,False,54,46
Club-Brugge-Lokeren-December-10-2017-Belgian-First-Division-A,False,56,44
Anderlecht-Charleroi-December-10-2017-Belgian-First-Division-A,False,37,63
Sint-Truiden-Zulte-Waregem-December-10-2017-Belgian-First-Division-A,True,40,60
Excel-Mouscron-Oostende-December-15-2017-Belgian-First-Division-A,False,50,50
Standard-Liege-Gent-December-16-2017-Belgian-First-Division-A,True,46,54
Eupen-Sint-Truiden-December-16-2017-Belgian-First-Division-A,True,49,51
Kortrijk-Mechelen-December-16-2017-Belgian-First-Division-A,False,49,51
Lokeren-Waasland-Beveren-December-16-2017-Belgian-First-Division-A,True,51,49
Club-Brugge-Anderlecht-December-17-2017-Belgian-First-Division-A,False,47,53
Charleroi-Genk-December-17-2017-Belgian-First-Division-A,True,33,67
Zulte-Waregem-Antwerp-December-17-2017-Belgian-First-Division-A,False,31,69
Mechelen-Club-Brugge-December-20-2017-Belgian-First-Division-A,False,65,35
Gent-Charleroi-December-21-2017-Belgian-First-Division-A,False,64,36
Antwerp-Lokeren-December-21-2017-Belgian-First-Division-A,False,50,50
Anderlecht-Eupen-December-22-2017-Belgian-First-Division-A,False,68,32
Waasland-Beveren-Oostende-December-22-2017-Belgian-First-Division-A,False,39,61
Excel-Mouscron-Zulte-Waregem-December-23-2017-Belgian-First-Division-A,False,53,47
Genk-Kortrijk-December-23-2017-Belgian-First-Division-A,False,38,62
Standard-Liege-Sint-Truiden-December-23-2017-Belgian-First-Division-A,True,66,34
Eupen-Waasland-Beveren-December-26-2017-Belgian-First-Division-A,False,54,46
Club-Brugge-Excel-Mouscron-December-26-2017-Belgian-First-Division-A,False,67,33
