mid,tie,w_poss,l_poss
Sky-Blue-FC-Chicago-Red-Stars-September-15-2019-NWSL,False,54,46
North-Carolina-Courage-Houston-Dash-September-17-2019-NWSL,False,61,39
Utah-Royals-FC-North-Carolina-Courage-September-21-2019-NWSL,False,58,42
Reign-FC-Sky-Blue-FC-September-21-2019-NWSL,False,42,58
Chicago-Red-Stars-Washington-Spirit-September-21-2019-NWSL,False,44,56
Portland-Thorns-FC-Houston-Dash-September-21-2019-NWSL,False,58,42
Reign-FC-Utah-Royals-FC-September-25-2019-NWSL,False,42,58
Houston-Dash-Washington-Spirit-September-25-2019-NWSL,True,49,51
Washington-Spirit-North-Carolina-Courage-September-28-2019-NWSL,False,43,57
Reign-FC-Portland-Thorns-FC-September-29-2019-NWSL,False,50,50
Sky-Blue-FC-Orlando-Pride-September-29-2019-NWSL,True,50,50
Chicago-Red-Stars-Utah-Royals-FC-September-28-2019-NWSL,False,48,52
Orlando-Pride-Washington-Spirit-October-5-2019-NWSL,False,49,51
North-Carolina-Courage-Sky-Blue-FC-October-12-2019-NWSL,False,61,39
Orlando-Pride-Reign-FC-October-12-2019-NWSL,True,52,48
Utah-Royals-FC-Houston-Dash-October-12-2019-NWSL,False,59,41
Portland-Thorns-FC-Washington-Spirit-October-12-2019-NWSL,True,56,44
North-Carolina-Courage-Reign-FC-October-20-2019-NWSL,False,58,42
Chicago-Red-Stars-Portland-Thorns-FC-October-20-2019-NWSL,False,46,54
North-Carolina-Courage-Chicago-Red-Stars-October-27-2019-NWSL,False,51,49
Racing-Louisville-Kansas-City-May-15-2021-NWSL,True,51,49
Gotham-FC-Houston-Dash-May-15-2021-NWSL,False,54,46
Portland-Thorns-FC-Chicago-Red-Stars-May-16-2021-NWSL,False,57,43
Orlando-Pride-Washington-Spirit-May-16-2021-NWSL,True,45,55
OL-Reign-North-Carolina-Courage-May-15-2021-NWSL,True,45,55
Racing-Louisville-Washington-Spirit-May-21-2021-NWSL,False,41,59
North-Carolina-Courage-Orlando-Pride-May-22-2021-NWSL,False,42,58
Portland-Thorns-FC-OL-Reign-May-23-2021-NWSL,False,40,60
Houston-Dash-Kansas-City-May-23-2021-NWSL,True,55,45
Chicago-Red-Stars-Gotham-FC-May-22-2021-NWSL,True,43,57
Orlando-Pride-Portland-Thorns-FC-May-26-2021-NWSL,False,44,56
Kansas-City-Chicago-Red-Stars-May-26-2021-NWSL,False,56,44
Washington-Spirit-Houston-Dash-May-26-2021-NWSL,False,51,49
North-Carolina-Courage-Racing-Louisville-May-28-2021-NWSL,False,60,40
Houston-Dash-Chicago-Red-Stars-May-29-2021-NWSL,False,49,51
Gotham-FC-Portland-Thorns-FC-May-30-2021-NWSL,False,48,52
OL-Reign-Washington-Spirit-May-30-2021-NWSL,False,43,57
Orlando-Pride-Kansas-City-May-30-2021-NWSL,False,45,55
Chicago-Red-Stars-North-Carolina-Courage-June-5-2021-NWSL,False,44,56
Gotham-FC-OL-Reign-June-5-2021-NWSL,False,55,45
Kansas-City-Houston-Dash-June-6-2021-NWSL,False,49,51
Washington-Spirit-Orlando-Pride-June-6-2021-NWSL,True,52,48
Portland-Thorns-FC-Racing-Louisville-June-5-2021-NWSL,False,59,41
North-Carolina-Courage-OL-Reign-June-19-2021-NWSL,False,45,55
Portland-Thorns-FC-Kansas-City-June-20-2021-NWSL,False,59,41
Racing-Louisville-Houston-Dash-June-20-2021-NWSL,False,49,51
Orlando-Pride-Gotham-FC-June-20-2021-NWSL,True,43,57
Chicago-Red-Stars-Washington-Spirit-June-19-2021-NWSL,True,49,51
Kansas-City-Orlando-Pride-June-23-2021-NWSL,False,50,50
OL-Reign-Chicago-Red-Stars-June-22-2021-NWSL,False,62,38
Racing-Louisville-North-Carolina-Courage-June-23-2021-NWSL,False,63,37
OL-Reign-Gotham-FC-June-26-2021-NWSL,False,50,50
Chicago-Red-Stars-Racing-Louisville-June-26-2021-NWSL,False,50,50
North-Carolina-Courage-Portland-Thorns-FC-June-26-2021-NWSL,False,49,51
Houston-Dash-Orlando-Pride-June-26-2021-NWSL,False,55,45
Kansas-City-Washington-Spirit-June-26-2021-NWSL,False,61,39
Gotham-FC-Kansas-City-July-2-2021-NWSL,True,57,43
Washington-Spirit-Chicago-Red-Stars-July-2-2021-NWSL,False,38,62
Racing-Louisville-Portland-Thorns-FC-July-3-2021-NWSL,False,55,45
Houston-Dash-OL-Reign-July-2-2021-NWSL,False,39,61
Orlando-Pride-North-Carolina-Courage-July-4-2021-NWSL,False,57,43
Orlando-Pride-Racing-Louisville-July-9-2021-NWSL,True,49,51
Washington-Spirit-North-Carolina-Courage-July-10-2021-NWSL,False,54,46
Portland-Thorns-FC-Gotham-FC-July-11-2021-NWSL,True,48,52
OL-Reign-Kansas-City-July-11-2021-NWSL,False,52,48
Chicago-Red-Stars-Houston-Dash-July-11-2021-NWSL,False,55,45
North-Carolina-Courage-Houston-Dash-July-17-2021-NWSL,False,37,63
Chicago-Red-Stars-OL-Reign-July-18-2021-NWSL,False,41,59
Washington-Spirit-Gotham-FC-July-18-2021-NWSL,False,61,39
Portland-Thorns-FC-Orlando-Pride-July-18-2021-NWSL,False,54,46
Kansas-City-North-Carolina-Courage-July-23-2021-NWSL,True,54,46
Orlando-Pride-OL-Reign-July-24-2021-NWSL,False,49,51
Gotham-FC-Chicago-Red-Stars-July-25-2021-NWSL,False,61,39
Houston-Dash-Portland-Thorns-FC-July-24-2021-NWSL,False,52,48
Racing-Louisville-Washington-Spirit-July-25-2021-NWSL,False,43,57
North-Carolina-Courage-Orlando-Pride-July-31-2021-NWSL,True,51,49
Portland-Thorns-FC-Kansas-City-August-1-2021-NWSL,False,54,46
Chicago-Red-Stars-Washington-Spirit-August-1-2021-NWSL,False,41,59
Houston-Dash-Gotham-FC-August-1-2021-NWSL,True,44,56
OL-Reign-Racing-Louisville-July-31-2021-NWSL,False,49,51
Gotham-FC-North-Carolina-Courage-August-7-2021-NWSL,False,49,51
Washington-Spirit-Portland-Thorns-FC-August-7-2021-NWSL,False,52,48
Racing-Louisville-Kansas-City-August-8-2021-NWSL,False,53,47
Chicago-Red-Stars-Orlando-Pride-August-8-2021-NWSL,False,54,46
OL-Reign-Houston-Dash-August-7-2021-NWSL,False,67,33
Orlando-Pride-Portland-Thorns-FC-August-14-2021-NWSL,True,46,54
Houston-Dash-Washington-Spirit-August-13-2021-NWSL,True,43,57
Gotham-FC-Racing-Louisville-August-15-2021-NWSL,True,57,43
North-Carolina-Courage-Chicago-Red-Stars-August-15-2021-NWSL,False,58,42
Kansas-City-OL-Reign-August-14-2021-NWSL,False,42,58
Racing-Louisville-Chicago-Red-Stars-August-18-2021-NWSL,True,61,39
North-Carolina-Courage-Kansas-City-August-21-2021-NWSL,False,47,53
Washington-Spirit-Orlando-Pride-August-22-2021-NWSL,False,41,59
OL-Reign-Gotham-FC-August-21-2021-NWSL,False,54,46
Kansas-City-Racing-Louisville-August-25-2021-NWSL,False,39,61
Portland-Thorns-FC-Gotham-FC-August-25-2021-NWSL,False,41,59
OL-Reign-Portland-Thorns-FC-August-29-2021-NWSL,False,40,60
Washington-Spirit-North-Carolina-Courage-August-29-2021-NWSL,True,53,47
Gotham-FC-Orlando-Pride-August-29-2021-NWSL,False,41,59
Houston-Dash-Racing-Louisville-August-29-2021-NWSL,False,48,52
Chicago-Red-Stars-Kansas-City-August-28-2021-NWSL,False,57,43
Houston-Dash-OL-Reign-September-1-2021-NWSL,False,46,54
Gotham-FC-Chicago-Red-Stars-September-4-2021-NWSL,True,57,43
Racing-Louisville-OL-Reign-September-4-2021-NWSL,True,38,62
Orlando-Pride-Houston-Dash-September-5-2021-NWSL,True,55,45
Kansas-City-North-Carolina-Courage-September-5-2021-NWSL,True,53,47
Orlando-Pride-Racing-Louisville-September-11-2021-NWSL,False,50,50
Houston-Dash-Chicago-Red-Stars-September-10-2021-NWSL,True,52,48
North-Carolina-Courage-Portland-Thorns-FC-September-12-2021-NWSL,False,52,48
Gotham-FC-North-Carolina-Courage-September-25-2021-NWSL,False,46,54
Racing-Louisville-Houston-Dash-September-26-2021-NWSL,False,53,47
OL-Reign-Orlando-Pride-September-26-2021-NWSL,False,56,44
Washington-Spirit-Kansas-City-September-26-2021-NWSL,False,54,46
Chicago-Red-Stars-Portland-Thorns-FC-September-25-2021-NWSL,False,41,59
Gotham-FC-Washington-Spirit-October-6-2021-NWSL,True,51,49
North-Carolina-Courage-Racing-Louisville-October-6-2021-NWSL,False,69,31
Portland-Thorns-FC-Houston-Dash-October-6-2021-NWSL,False,41,59
Orlando-Pride-Gotham-FC-October-9-2021-NWSL,False,53,47
