mid,tie,w_poss,l_poss
Estoril-Pacos-de-Ferreira-March-17-2018-Primeira-Liga,True,51,49
Tondela-Maritimo-March-17-2018-Primeira-Liga,False,61,39
Feirense-Benfica-March-17-2018-Primeira-Liga,False,71,29
Porto-Boavista-March-17-2018-Primeira-Liga,False,53,47
Vitoria-Guimaraes-Aves-March-18-2018-Primeira-Liga,False,49,51
Moreirense-Belenenses-March-18-2018-Primeira-Liga,False,48,52
Chaves-Braga-March-18-2018-Primeira-Liga,False,50,50
Sporting-CP-Rio-Ave-March-18-2018-Primeira-Liga,False,46,54
Aves-Vitoria-Setubal-March-29-2018-Primeira-Liga,False,47,53
Maritimo-Feirense-March-30-2018-Primeira-Liga,False,57,44
Rio-Ave-Estoril-March-30-2018-Primeira-Liga,False,54,46
Boavista-Tondela-March-30-2018-Primeira-Liga,True,58,42
Pacos-de-Ferreira-Chaves-March-31-2018-Primeira-Liga,False,39,61
Portimonense-Moreirense-March-31-2018-Primeira-Liga,False,65,35
Benfica-Vitoria-Guimaraes-March-31-2018-Primeira-Liga,False,71,29
Braga-Sporting-CP-March-31-2018-Primeira-Liga,False,43,57
Belenenses-Porto-April-2-2018-Primeira-Liga,False,33,67
Vitoria-Guimaraes-Rio-Ave-April-6-2018-Primeira-Liga,False,32,69
Tondela-Portimonense-April-7-2018-Primeira-Liga,True,40,60
Estoril-Maritimo-April-7-2018-Primeira-Liga,True,58,42
Feirense-Braga-April-7-2018-Primeira-Liga,True,49,51
Vitoria-Setubal-Benfica-April-7-2018-Primeira-Liga,False,71,29
Chaves-Belenenses-April-8-2018-Primeira-Liga,True,57,43
Porto-Aves-April-8-2018-Primeira-Liga,False,64,36
Sporting-CP-Pacos-de-Ferreira-April-8-2018-Primeira-Liga,False,60,40
Moreirense-Boavista-April-9-2018-Primeira-Liga,False,48,52
Pacos-de-Ferreira-Braga-April-13-2018-Primeira-Liga,False,63,37
Portimonense-Estoril-April-14-2018-Primeira-Liga,False,47,53
Aves-Feirense-April-14-2018-Primeira-Liga,False,41,59
Boavista-Chaves-April-14-2018-Primeira-Liga,True,40,60
Vitoria-Guimaraes-Vitoria-Setubal-April-14-2018-Primeira-Liga,True,58,42
Maritimo-Moreirense-April-15-2018-Primeira-Liga,True,65,36
Benfica-Porto-April-15-2018-Primeira-Liga,False,47,53
Belenenses-Sporting-CP-April-15-2018-Primeira-Liga,False,42,58
Rio-Ave-Tondela-April-16-2018-Primeira-Liga,True,60,40
Braga-Maritimo-April-20-2018-Primeira-Liga,False,65,35
Pacos-de-Ferreira-Belenenses-April-21-2018-Primeira-Liga,True,47,53
Feirense-Vitoria-Guimaraes-April-21-2018-Primeira-Liga,False,46,54
Estoril-Benfica-April-21-2018-Primeira-Liga,False,59,41
Chaves-Portimonense-April-22-2018-Primeira-Liga,False,61,39
Tondela-Aves-April-22-2018-Primeira-Liga,False,50,50
Moreirense-Rio-Ave-April-22-2018-Primeira-Liga,False,30,71
Sporting-CP-Boavista-April-22-2018-Primeira-Liga,False,59,41
Porto-Vitoria-Setubal-April-23-2018-Primeira-Liga,False,66,34
Vitoria-Guimaraes-Moreirense-April-27-2018-Primeira-Liga,False,57,43
Vitoria-Setubal-Feirense-April-28-2018-Primeira-Liga,False,35,65
Benfica-Tondela-April-28-2018-Primeira-Liga,False,26,74
Portimonense-Sporting-CP-April-28-2018-Primeira-Liga,False,52,49
Rio-Ave-Chaves-April-29-2018-Primeira-Liga,False,46,54
Boavista-Pacos-de-Ferreira-April-29-2018-Primeira-Liga,False,61,40
Maritimo-Porto-April-29-2018-Primeira-Liga,False,69,31
Belenenses-Braga-April-29-2018-Primeira-Liga,False,53,47
Aves-Estoril-April-30-2018-Primeira-Liga,False,44,57
Braga-Boavista-May-4-2018-Primeira-Liga,True,63,37
Belenenses-Portimonense-May-5-2018-Primeira-Liga,False,50,50
Tondela-Vitoria-Guimaraes-May-5-2018-Primeira-Liga,False,44,56
Derby-de-Lisboa-Sporting-CP-Benfica-May-5-2018-Primeira-Liga,True,51,49
Moreirense-Aves-May-6-2018-Primeira-Liga,False,35,65
Estoril-Vitoria-Setubal-May-6-2018-Primeira-Liga,False,45,55
Chaves-Maritimo-May-6-2018-Primeira-Liga,False,64,36
Porto-Feirense-May-6-2018-Primeira-Liga,False,70,30
Pacos-de-Ferreira-Rio-Ave-May-7-2018-Primeira-Liga,True,35,65
Aves-Chaves-May-11-2018-Primeira-Liga,False,67,33
Vitoria-Guimaraes-Porto-May-12-2018-Primeira-Liga,False,63,38
Boavista-Belenenses-May-12-2018-Primeira-Liga,False,47,53
Rio-Ave-Braga-May-13-2018-Primeira-Liga,False,47,53
Maritimo-Sporting-CP-May-13-2018-Primeira-Liga,False,33,67
Feirense-Estoril-May-13-2018-Primeira-Liga,True,38,62
Benfica-Moreirense-May-13-2018-Primeira-Liga,False,66,34
Portimonense-Pacos-de-Ferreira-May-13-2018-Primeira-Liga,False,48,52
Vitoria-Setubal-Tondela-May-13-2018-Primeira-Liga,False,46,54
Benfica-Vitoria-Guimaraes-August-10-2018-Primeira-Liga,False,65,35
Vitoria-Setubal-Aves-August-11-2018-Primeira-Liga,False,59,41
Tondela-Belenenses-SAD-August-11-2018-Primeira-Liga,False,51,49
Porto-Chaves-August-11-2018-Primeira-Liga,False,68,32
Maritimo-Santa-Clara-August-12-2018-Primeira-Liga,False,54,46
Feirense-Rio-Ave-August-12-2018-Primeira-Liga,False,36,64
Moreirense-Sporting-CP-August-12-2018-Primeira-Liga,False,41,59
Braga-Nacional-August-12-2018-Primeira-Liga,False,51,49
Portimonense-Boavista-August-13-2018-Primeira-Liga,False,44,56
Aves-Tondela-August-17-2018-Primeira-Liga,True,51,49
Chaves-Portimonense-August-18-2018-Primeira-Liga,False,41,59
Boavista-Benfica-August-18-2018-Primeira-Liga,False,62,38
Sporting-CP-Vitoria-Setubal-August-18-2018-Primeira-Liga,False,58,42
Rio-Ave-Maritimo-August-19-2018-Primeira-Liga,False,50,50
Nacional-Moreirense-August-19-2018-Primeira-Liga,False,37,63
Belenenses-SAD-Porto-August-19-2018-Primeira-Liga,False,46,54
Santa-Clara-Braga-August-19-2018-Primeira-Liga,True,42,58
Vitoria-Guimaraes-Feirense-August-20-2018-Primeira-Liga,False,31,69
Maritimo-Chaves-August-24-2018-Primeira-Liga,False,50,50
Portimonense-Santa-Clara-August-25-2018-Primeira-Liga,True,59,41
Derby-de-Lisboa-Benfica-Sporting-CP-August-25-2018-Primeira-Liga,True,65,35
Porto-Vitoria-Guimaraes-August-25-2018-Primeira-Liga,False,37,63
Vitoria-Setubal-Nacional-August-26-2018-Primeira-Liga,False,41,59
Feirense-Boavista-August-26-2018-Primeira-Liga,True,63,37
Tondela-Rio-Ave-August-26-2018-Primeira-Liga,True,39,61
Braga-Aves-August-26-2018-Primeira-Liga,False,68,32
Moreirense-Belenenses-SAD-August-27-2018-Primeira-Liga,True,49,51
Chaves-Braga-August-31-2018-Primeira-Liga,False,41,59
Vitoria-Guimaraes-Tondela-August-31-2018-Primeira-Liga,False,45,55
Belenenses-SAD-Vitoria-Setubal-September-1-2018-Primeira-Liga,True,70,30
Santa-Clara-Boavista-September-1-2018-Primeira-Liga,False,45,55
