mid,tie,w_poss,l_poss
NEC-Nijmegen-ADO-Den-Haag-December-10-2016-Eredivisie,False,42,58
Heerenveen-Excelsior-December-10-2016-Eredivisie,False,62,38
PSV-Eindhoven-Go-Ahead-Eagles-December-10-2016-Eredivisie,False,66,34
Zwolle-Willem-II-December-10-2016-Eredivisie,True,51,49
Sparta-Rotterdam-Vitesse-December-11-2016-Eredivisie,False,55,45
Utrecht-Heracles-Almelo-December-11-2016-Eredivisie,False,63,37
AZ-Alkmaar-Feyenoord-December-11-2016-Eredivisie,False,56,44
Twente-Ajax-December-11-2016-Eredivisie,False,37,63
Willem-II-Heerenveen-December-16-2016-Eredivisie,False,39,61
Roda-JC-Kerkrade-Utrecht-December-17-2016-Eredivisie,True,37,63
Feyenoord-Vitesse-December-17-2016-Eredivisie,False,61,39
Twente-AZ-Alkmaar-December-17-2016-Eredivisie,False,53,47
Excelsior-NEC-Nijmegen-December-18-2016-Eredivisie,True,49,51
Heracles-Almelo-Zwolle-December-18-2016-Eredivisie,False,65,35
ADO-Den-Haag-Sparta-Rotterdam-December-18-2016-Eredivisie,False,44,56
Groningen-Go-Ahead-Eagles-December-18-2016-Eredivisie,True,60,40
Ajax-PSV-Eindhoven-December-18-2016-Eredivisie,True,58,42
Go-Ahead-Eagles-AZ-Alkmaar-January-13-2017-Eredivisie,False,57,43
Heerenveen-ADO-Den-Haag-January-14-2017-Eredivisie,False,64,36
Heracles-Almelo-Groningen-January-14-2017-Eredivisie,False,38,62
PSV-Eindhoven-Excelsior-January-14-2017-Eredivisie,False,60,40
Sparta-Rotterdam-Utrecht-January-14-2017-Eredivisie,False,59,41
Roda-JC-Kerkrade-Feyenoord-January-15-2017-Eredivisie,False,59,41
Zwolle-Ajax-January-15-2017-Eredivisie,False,59,41
Vitesse-Twente-January-15-2017-Eredivisie,False,38,62
Willem-II-NEC-Nijmegen-January-15-2017-Eredivisie,False,39,61
Twente-Heracles-Almelo-January-20-2017-Eredivisie,False,54,46
AZ-Alkmaar-Sparta-Rotterdam-January-21-2017-Eredivisie,True,52,48
ADO-Den-Haag-Zwolle-January-21-2017-Eredivisie,False,44,56
Feyenoord-Willem-II-January-21-2017-Eredivisie,False,55,45
Groningen-Vitesse-January-21-2017-Eredivisie,True,49,51
Utrecht-Ajax-January-22-2017-Eredivisie,False,60,40
NEC-Nijmegen-Roda-JC-Kerkrade-January-22-2017-Eredivisie,False,44,56
Excelsior-Go-Ahead-Eagles-January-22-2017-Eredivisie,True,48,53
PSV-Eindhoven-Heerenveen-January-22-2017-Eredivisie,False,53,47
Willem-II-Sparta-Rotterdam-January-27-2017-Eredivisie,False,53,47
Go-Ahead-Eagles-Utrecht-January-28-2017-Eredivisie,False,49,51
Heracles-Almelo-PSV-Eindhoven-January-28-2017-Eredivisie,False,49,51
Roda-JC-Kerkrade-Excelsior-January-28-2017-Eredivisie,False,56,44
Heerenveen-Groningen-January-29-2017-Eredivisie,True,61,39
Ajax-ADO-Den-Haag-January-29-2017-Eredivisie,False,66,34
Zwolle-Twente-January-29-2017-Eredivisie,False,41,59
Vitesse-AZ-Alkmaar-January-29-2017-Eredivisie,False,40,61
Feyenoord-NEC-Nijmegen-January-29-2017-Eredivisie,False,62,38
ADO-Den-Haag-Vitesse-February-3-2017-Eredivisie,False,50,50
NEC-Nijmegen-Go-Ahead-Eagles-February-4-2017-Eredivisie,False,36,64
Willem-II-Heracles-Almelo-February-4-2017-Eredivisie,False,43,57
AZ-Alkmaar-PSV-Eindhoven-February-4-2017-Eredivisie,False,54,46
Groningen-Excelsior-February-4-2017-Eredivisie,True,48,52
Roda-JC-Kerkrade-Ajax-February-5-2017-Eredivisie,False,66,35
Sparta-Rotterdam-Zwolle-February-5-2017-Eredivisie,False,45,55
Twente-Feyenoord-February-5-2017-Eredivisie,False,56,44
Utrecht-Heerenveen-February-5-2017-Eredivisie,False,37,63
Zwolle-NEC-Nijmegen-February-10-2017-Eredivisie,False,58,42
Heracles-Almelo-Roda-JC-Kerkrade-February-11-2017-Eredivisie,True,57,43
Feyenoord-Groningen-February-11-2017-Eredivisie,False,72,29
