mid,tie,w_poss,l_poss
Corinthians-Vasco-da-Gama-July-29-2015-Serie-A,False,61,39
Atletico-Mineiro-Sao-Paulo-July-29-2015-Serie-A,False,49,51
Fluminense-Gremio-August-1-2015-Serie-A,False,46,54
Coritiba-Goias-August-2-2015-Serie-A,True,54,46
Palmeiras-Athletico-Paranaense-August-2-2015-Serie-A,False,53,47
Figueirense-Ponte-Preta-August-2-2015-Serie-A,False,44,56
Flamengo-Santos-August-2-2015-Serie-A,True,54,46
Joinville-Avai-August-2-2015-Serie-A,False,50,50
Internacional-Chapecoense-August-2-2015-Serie-A,True,63,37
Sport-Recife-Cruzeiro-August-2-2015-Serie-A,True,49,51
Avai-Fluminense-August-8-2015-Serie-A,False,53,72
Athletico-Paranaense-Sport-Recife-August-9-2015-Serie-A,True,58,42
Vasco-da-Gama-Joinville-August-9-2015-Serie-A,True,61,39
Classico-Majestoso-Sao-Paulo-Corinthians-August-9-2015-Serie-A,True,59,41
Cruzeiro-Palmeiras-August-9-2015-Serie-A,False,48,52
Goias-Atletico-Mineiro-August-9-2015-Serie-A,True,38,62
Ponte-Preta-Flamengo-August-9-2015-Serie-A,False,43,57
Chapecoense-Figueirense-August-9-2015-Serie-A,True,50,50
Gremio-Internacional-August-9-2015-Serie-A,False,57,43
Santos-Coritiba-August-8-2015-Serie-A,False,50,50
Flamengo-Athletico-Paranaense-August-12-2015-Serie-A,False,52,48
Coritiba-Palmeiras-August-12-2015-Serie-A,False,48,52
Ponte-Preta-Avai-August-13-2015-Serie-A,False,61,39
Santos-Vasco-da-Gama-August-12-2015-Serie-A,False,53,47
Goias-Chapecoense-August-12-2015-Serie-A,True,59,41
Figueirense-Sao-Paulo-August-12-2015-Serie-A,False,52,48
Corinthians-Sport-Recife-August-12-2015-Serie-A,False,53,47
Internacional-Fluminense-August-12-2015-Serie-A,False,60,40
Joinville-Cruzeiro-August-13-2015-Serie-A,False,36,64
Atletico-Mineiro-Gremio-August-13-2015-Serie-A,False,41,59
Athletico-Paranaense-Santos-August-15-2015-Serie-A,True,60,40
Vasco-da-Gama-Coritiba-August-15-2015-Serie-A,False,46,54
Palmeiras-Flamengo-August-16-2015-Serie-A,False,42,58
Avai-Corinthians-August-16-2015-Serie-A,False,59,41
Fluminense-Figueirense-August-16-2015-Serie-A,False,59,41
Cruzeiro-Internacional-August-16-2015-Serie-A,True,55,45
Sport-Recife-Ponte-Preta-August-16-2015-Serie-A,True,49,51
Chapecoense-Atletico-Mineiro-August-16-2015-Serie-A,False,38,62
Gremio-Joinville-August-16-2015-Serie-A,False,68,32
Sao-Paulo-Goias-August-15-2015-Serie-A,False,38,62
Santos-Avai-August-22-2015-Serie-A,False,60,40
Goias-Vasco-da-Gama-August-22-2015-Serie-A,False,51,49
Coritiba-Chapecoense-August-23-2015-Serie-A,False,47,53
Ponte-Preta-Gremio-August-23-2015-Serie-A,True,59,41
Internacional-Athletico-Paranaense-August-23-2015-Serie-A,False,48,52
Joinville-Fluminense-August-23-2015-Serie-A,False,48,52
Corinthians-Cruzeiro-August-23-2015-Serie-A,False,39,61
Flamengo-Sao-Paulo-August-23-2015-Serie-A,False,44,56
Atletico-Mineiro-Palmeiras-August-23-2015-Serie-A,False,54,46
Figueirense-Sport-Recife-August-22-2015-Serie-A,False,45,55
Vasco-da-Gama-Figueirense-August-29-2015-Serie-A,False,38,62
Avai-Internacional-August-30-2015-Serie-A,False,43,57
Gremio-Coritiba-August-30-2015-Serie-A,True,51,49
Chapecoense-Corinthians-August-30-2015-Serie-A,False,49,51
Sport-Recife-Flamengo-August-30-2015-Serie-A,False,59,41
Palmeiras-Joinville-August-30-2015-Serie-A,False,57,43
Fluminense-Atletico-Mineiro-August-30-2015-Serie-A,False,57,43
Athletico-Paranaense-Goias-August-30-2015-Serie-A,False,61,39
Cruzeiro-Santos-August-30-2015-Serie-A,False,48,52
Sao-Paulo-Ponte-Preta-August-29-2015-Serie-A,False,48,52
Ponte-Preta-Cruzeiro-September-2-2015-Serie-A,False,49,51
Joinville-Sao-Paulo-September-2-2015-Serie-A,True,44,56
Internacional-Vasco-da-Gama-September-2-2015-Serie-A,False,44,56
Santos-Chapecoense-September-3-2015-Serie-A,False,49,51
Flamengo-Avai-September-2-2015-Serie-A,False,56,44
Atletico-Mineiro-Athletico-Paranaense-September-2-2015-Serie-A,False,49,51
Goias-Palmeiras-September-2-2015-Serie-A,False,44,56
Coritiba-Sport-Recife-September-2-2015-Serie-A,True,60,40
Corinthians-Fluminense-September-2-2015-Serie-A,False,64,36
Figueirense-Gremio-September-3-2015-Serie-A,False,37,63
Vasco-da-Gama-Atletico-Mineiro-September-5-2015-Serie-A,False,50,50
Sao-Paulo-Internacional-September-5-2015-Serie-A,False,56,44
Cruzeiro-Figueirense-September-6-2015-Serie-A,False,62,38
Chapecoense-Ponte-Preta-September-6-2015-Serie-A,True,68,32
Fluminense-Flamengo-September-6-2015-Serie-A,False,46,54
Gremio-Goias-September-6-2015-Serie-A,False,68,32
Avai-Coritiba-September-6-2015-Serie-A,False,49,51
Palmeiras-Corinthians-September-6-2015-Serie-A,True,50,50
Sport-Recife-Santos-September-6-2015-Serie-A,True,56,44
Athletico-Paranaense-Joinville-September-5-2015-Serie-A,True,75,25
Ponte-Preta-Vasco-da-Gama-September-9-2015-Serie-A,False,51,49
Atletico-Mineiro-Avai-September-9-2015-Serie-A,False,59,41
Internacional-Palmeiras-September-9-2015-Serie-A,False,47,53
Goias-Sport-Recife-September-10-2015-Serie-A,False,42,58
Figueirense-Athletico-Paranaense-September-9-2015-Serie-A,True,50,50
Corinthians-Gremio-September-9-2015-Serie-A,True,54,46
Santos-Sao-Paulo-September-9-2015-Serie-A,False,49,51
Coritiba-Fluminense-September-9-2015-Serie-A,True,51,49
Flamengo-Cruzeiro-September-10-2015-Serie-A,False,46,54
Joinville-Chapecoense-September-10-2015-Serie-A,True,51,49
Coritiba-Internacional-September-12-2015-Serie-A,False,38,62
Corinthians-Joinville-September-13-2015-Serie-A,False,66,34
Ponte-Preta-Santos-September-13-2015-Serie-A,False,44,56
Gremio-Sao-Paulo-September-13-2015-Serie-A,False,52,48
Chapecoense-Flamengo-September-13-2015-Serie-A,False,51,49
Cruzeiro-Atletico-Mineiro-September-13-2015-Serie-A,True,43,57
Vasco-da-Gama-Athletico-Paranaense-September-13-2015-Serie-A,False,45,55
Sport-Recife-Fluminense-September-13-2015-Serie-A,False,56,44
Avai-Goias-September-13-2015-Serie-A,False,60,40
Palmeiras-Figueirense-September-12-2015-Serie-A,False,54,46
Goias-Ponte-Preta-September-16-2015-Serie-A,False,48,52
Joinville-Sport-Recife-September-16-2015-Serie-A,True,38,62
Fluminense-Palmeiras-September-16-2015-Serie-A,False,52,48
Sao-Paulo-Chapecoense-September-17-2015-Serie-A,True,58,42
Athletico-Paranaense-Gremio-September-16-2015-Serie-A,False,52,48
Figueirense-Avai-September-16-2015-Serie-A,False,41,59
Santos-Atletico-Mineiro-September-16-2015-Serie-A,False,42,58
Internacional-Corinthians-September-16-2015-Serie-A,False,48,52
Cruzeiro-Vasco-da-Gama-September-16-2015-Serie-A,True,52,48
Flamengo-Coritiba-September-17-2015-Serie-A,False,37,63
Palmeiras-Gremio-September-19-2015-Serie-A,False,45,55
Internacional-Figueirense-September-19-2015-Serie-A,True,49,51
Corinthians-Santos-September-20-2015-Serie-A,False,52,48
Goias-Joinville-September-20-2015-Serie-A,False,43,57
Vasco-da-Gama-Sport-Recife-September-20-2015-Serie-A,False,44,55
Avai-Sao-Paulo-September-20-2015-Serie-A,False,40,60
Atletico-Mineiro-Flamengo-September-20-2015-Serie-A,False,49,51
Chapecoense-Cruzeiro-September-20-2015-Serie-A,False,40,60
Coritiba-Athletico-Paranaense-September-20-2015-Serie-A,False,40,60
Ponte-Preta-Fluminense-September-19-2015-Serie-A,False,40,60
Fluminense-Goias-September-26-2015-Serie-A,False,49,51
Athletico-Paranaense-Ponte-Preta-September-27-2015-Serie-A,False,35,65
Santos-Internacional-September-27-2015-Serie-A,False,60,40
Figueirense-Corinthians-September-27-2015-Serie-A,False,47,53
Classico-dos-Milhoes-Flamengo-Vasco-da-Gama-September-27-2015-Serie-A,False,49,51
Joinville-Atletico-Mineiro-September-27-2015-Serie-A,True,47,53
Sao-Paulo-Palmeiras-September-27-2015-Serie-A,True,54,46
Sport-Recife-Chapecoense-September-27-2015-Serie-A,False,44,56
Cruzeiro-Coritiba-September-27-2015-Serie-A,False,48,52
Gremio-Avai-September-26-2015-Serie-A,False,52,48
Internacional-Sport-Recife-October-3-2015-Serie-A,False,52,48
Coritiba-Atletico-Mineiro-October-3-2015-Serie-A,False,46,54
Flamengo-Joinville-October-4-2015-Serie-A,False,64,36
Avai-Vasco-da-Gama-October-4-2015-Serie-A,True,48,52
Ponte-Preta-Corinthians-October-4-2015-Serie-A,True,47,53
Cruzeiro-Gremio-October-4-2015-Serie-A,True,49,51
Goias-Figueirense-October-4-2015-Serie-A,False,50,50
Santos-Fluminense-October-4-2015-Serie-A,False,48,52
Chapecoense-Palmeiras-October-4-2015-Serie-A,False,50,50
Sao-Paulo-Athletico-Paranaense-October-3-2015-Serie-A,False,57,43
Atletico-Mineiro-Internacional-October-14-2015-Serie-A,False,75,25
Sport-Recife-Avai-October-14-2015-Serie-A,False,60,40
Corinthians-Goias-October-15-2015-Serie-A,False,60,40
Vasco-da-Gama-Chapecoense-October-15-2015-Serie-A,True,59,41
Figueirense-Flamengo-October-14-2015-Serie-A,False,40,60
Joinville-Coritiba-October-14-2015-Serie-A,False,51,49
Palmeiras-Ponte-Preta-October-14-2015-Serie-A,False,48,52
Athletico-Paranaense-Cruzeiro-October-14-2015-Serie-A,True,43,57
Fluminense-Sao-Paulo-October-14-2015-Serie-A,False,40,60
Gremio-Santos-October-15-2015-Serie-A,False,48,52
Avai-Palmeiras-October-17-2015-Serie-A,False,52,48
Ponte-Preta-Coritiba-October-18-2015-Serie-A,False,48,52
Cruzeiro-Fluminense-October-18-2015-Serie-A,False,53,47
Flamengo-Internacional-October-18-2015-Serie-A,False,39,61
Athletico-Paranaense-Corinthians-October-18-2015-Serie-A,False,50,50
Sao-Paulo-Vasco-da-Gama-October-18-2015-Serie-A,True,45,55
Santos-Goias-October-18-2015-Serie-A,False,57,43
Gremio-Chapecoense-October-18-2015-Serie-A,False,50,50
Sport-Recife-Atletico-Mineiro-October-18-2015-Serie-A,False,45,55
Joinville-Figueirense-October-17-2015-Serie-A,False,46,54
Fluminense-Athletico-Paranaense-October-24-2015-Serie-A,False,44,56
Figueirense-Santos-October-24-2015-Serie-A,True,42,58
Internacional-Joinville-October-24-2015-Serie-A,False,57,43
Palmeiras-Sport-Recife-October-24-2015-Serie-A,False,43,57
Corinthians-Flamengo-October-25-2015-Serie-A,False,54,46
Coritiba-Sao-Paulo-October-25-2015-Serie-A,False,53,47
Chapecoense-Avai-October-25-2015-Serie-A,True,54,46
Vasco-da-Gama-Gremio-October-25-2015-Serie-A,True,54,46
Goias-Cruzeiro-October-25-2015-Serie-A,False,50,50
Atletico-Mineiro-Ponte-Preta-October-25-2015-Serie-A,False,52,48
Sao-Paulo-Sport-Recife-October-31-2015-Serie-A,False,57,43
Avai-Cruzeiro-October-31-2015-Serie-A,True,50,50
Ponte-Preta-Joinville-October-31-2015-Serie-A,False,50,50
Coritiba-Figueirense-October-31-2015-Serie-A,True,61,39
Gremio-Flamengo-November-1-2015-Serie-A,False,53,47
Atletico-Mineiro-Corinthians-November-1-2015-Serie-A,False,39,61
Chapecoense-Athletico-Paranaense-November-1-2015-Serie-A,True,59,41
Santos-Palmeiras-November-1-2015-Serie-A,False,50,50
Vasco-da-Gama-Fluminense-November-1-2015-Serie-A,False,46,54
Goias-Internacional-November-1-2015-Serie-A,False,43,57
Internacional-Ponte-Preta-November-7-2015-Serie-A,False,53,47
Corinthians-Coritiba-November-7-2015-Serie-A,False,60,40
Athletico-Paranaense-Avai-November-7-2015-Serie-A,False,55,45
Fluminense-Chapecoense-November-7-2015-Serie-A,False,45,55
Palmeiras-Vasco-da-Gama-November-8-2015-Serie-A,False,46,54
Cruzeiro-Sao-Paulo-November-8-2015-Serie-A,False,50,50
Flamengo-Goias-November-8-2015-Serie-A,False,53,41
Figueirense-Atletico-Mineiro-November-8-2015-Serie-A,False,60,40
Joinville-Santos-November-8-2015-Serie-A,True,52,48
Sport-Recife-Gremio-November-8-2015-Serie-A,False,55,45
Cruzeiro-Sport-Recife-November-15-2015-Serie-A,False,50,50
Goias-Coritiba-November-18-2015-Serie-A,False,43,57
Ponte-Preta-Figueirense-November-18-2015-Serie-A,False,39,61
Avai-Joinville-November-18-2015-Serie-A,False,44,56
Athletico-Paranaense-Palmeiras-November-18-2015-Serie-A,True,50,50
Gremio-Fluminense-November-19-2015-Serie-A,False,59,41
Chapecoense-Internacional-November-19-2015-Serie-A,False,49,51
Sao-Paulo-Atletico-Mineiro-November-19-2015-Serie-A,False,49,51
Santos-Flamengo-November-19-2015-Serie-A,True,55,45
Vasco-da-Gama-Corinthians-November-19-2015-Serie-A,True,45,55
Palmeiras-Cruzeiro-November-21-2015-Serie-A,True,51,49
Atletico-Mineiro-Goias-November-22-2015-Serie-A,True,67,33
Classico-Majestoso-Corinthians-Sao-Paulo-November-22-2015-Serie-A,False,47,53
Joinville-Vasco-da-Gama-November-22-2015-Serie-A,False,51,49
Figueirense-Chapecoense-November-22-2015-Serie-A,True,55,45
Internacional-Gremio-November-22-2015-Serie-A,False,55,45
Flamengo-Ponte-Preta-November-22-2015-Serie-A,True,53,47
