mid,tie,w_poss,l_poss
Hellas-Verona-Venezia-March-3-2019-Serie-B,False,57,43
Livorno-Benevento-March-4-2019-Serie-B,False,47,53
Perugia-Hellas-Verona-March-8-2019-Serie-B,False,55,45
Cosenza-Brescia-March-9-2019-Serie-B,False,53,47
Cittadella-Pescara-March-9-2019-Serie-B,False,54,46
Lecce-Foggia-March-9-2019-Serie-B,False,51,49
Spezia-Padova-March-9-2019-Serie-B,False,29,71
Ascoli-Livorno-March-10-2019-Serie-B,True,47,53
Cremonese-Benevento-March-10-2019-Serie-B,False,42,58
Salernitana-Crotone-March-10-2019-Serie-B,False,41,59
Venezia-Palermo-March-11-2019-Serie-B,True,37,63
Pescara-Cosenza-March-15-2019-Serie-B,True,54,46
Benevento-Spezia-March-16-2019-Serie-B,False,43,57
Padova-Perugia-March-16-2019-Serie-B,False,62,38
Livorno-Salernitana-March-16-2019-Serie-B,False,50,50
Foggia-Cittadella-March-16-2019-Serie-B,True,59,41
Hellas-Verona-Ascoli-March-16-2019-Serie-B,True,60,40
Palermo-Carpi-March-17-2019-Serie-B,False,59,41
Venezia-Cremonese-March-17-2019-Serie-B,True,57,43
Crotone-Lecce-March-17-2019-Serie-B,True,54,46
Lecce-Ascoli-March-23-2019-Serie-B,False,65,35
Cremonese-Hellas-Verona-March-29-2019-Serie-B,True,34,66
Cittadella-Padova-March-30-2019-Serie-B,True,57,43
Cosenza-Palermo-March-30-2019-Serie-B,True,50,50
Ascoli-Benevento-March-30-2019-Serie-B,True,38,62
Perugia-Livorno-March-30-2019-Serie-B,False,57,43
Salernitana-Venezia-March-30-2019-Serie-B,True,57,43
Carpi-Crotone-March-30-2019-Serie-B,False,60,40
Brescia-Foggia-March-30-2019-Serie-B,False,48,52
Lecce-Pescara-March-31-2019-Serie-B,False,51,49
Crotone-Perugia-April-2-2019-Serie-B,False,43,57
Padova-Ascoli-April-2-2019-Serie-B,False,41,59
Venezia-Cittadella-April-2-2019-Serie-B,True,36,64
Spezia-Salernitana-April-2-2019-Serie-B,False,64,36
Hellas-Verona-Brescia-April-2-2019-Serie-B,True,55,45
Benevento-Carpi-April-2-2019-Serie-B,False,58,42
Livorno-Cremonese-April-2-2019-Serie-B,False,40,60
Lecce-Cosenza-April-3-2019-Serie-B,False,63,37
Pescara-Palermo-April-3-2019-Serie-B,False,49,51
Brescia-Venezia-April-5-2019-Serie-B,False,48,52
Carpi-Padova-April-6-2019-Serie-B,False,44,56
Cittadella-Livorno-April-6-2019-Serie-B,False,66,34
Foggia-Spezia-April-6-2019-Serie-B,False,54,46
Perugia-Benevento-April-6-2019-Serie-B,False,43,57
Cremonese-Lecce-April-7-2019-Serie-B,False,45,55
Ascoli-Pescara-April-7-2019-Serie-B,False,59,41
Cosenza-Crotone-April-7-2019-Serie-B,False,36,64
Palermo-Hellas-Verona-April-8-2019-Serie-B,False,45,55
Pescara-Perugia-April-12-2019-Serie-B,True,49,51
Salernitana-Cittadella-April-13-2019-Serie-B,False,42,58
Crotone-Cremonese-April-13-2019-Serie-B,True,67,33
Lecce-Carpi-April-13-2019-Serie-B,False,71,29
Venezia-Foggia-April-13-2019-Serie-B,False,33,67
Spezia-Ascoli-April-14-2019-Serie-B,False,62,38
Padova-Cosenza-April-14-2019-Serie-B,True,44,56
Benevento-Palermo-April-14-2019-Serie-B,False,55,45
Livorno-Brescia-April-15-2019-Serie-B,False,49,51
Hellas-Verona-Benevento-April-22-2019-Serie-B,False,40,60
Brescia-Salernitana-April-22-2019-Serie-B,False,50,50
Cosenza-Spezia-April-22-2019-Serie-B,False,47,53
Carpi-Pescara-April-22-2019-Serie-B,True,39,61
Perugia-Lecce-April-22-2019-Serie-B,False,45,55
Foggia-Livorno-April-22-2019-Serie-B,True,56,44
Palermo-Padova-April-22-2019-Serie-B,True,63,37
Cittadella-Cremonese-April-22-2019-Serie-B,False,33,67
Ascoli-Venezia-April-22-2019-Serie-B,False,45,55
Benevento-Cosenza-April-26-2019-Serie-B,False,57,43
Pescara-Hellas-Verona-April-27-2019-Serie-B,True,40,60
Livorno-Palermo-April-27-2019-Serie-B,True,43,57
Venezia-Crotone-April-27-2019-Serie-B,False,63,37
Salernitana-Carpi-April-27-2019-Serie-B,False,46,54
Spezia-Perugia-April-27-2019-Serie-B,True,49,51
Cremonese-Foggia-April-28-2019-Serie-B,False,49,51
Cittadella-Ascoli-April-28-2019-Serie-B,True,52,48
Lecce-Brescia-April-28-2019-Serie-B,False,64,36
Palermo-Spezia-May-1-2019-Serie-B,True,48,52
Hellas-Verona-Livorno-May-1-2019-Serie-B,False,40,60
Foggia-Salernitana-May-1-2019-Serie-B,False,54,46
Crotone-Benevento-May-1-2019-Serie-B,False,37,63
Padova-Lecce-May-1-2019-Serie-B,False,37,63
Carpi-Cremonese-May-1-2019-Serie-B,False,63,37
Cosenza-Venezia-May-1-2019-Serie-B,True,43,57
Perugia-Cittadella-May-1-2019-Serie-B,True,47,53
Brescia-Ascoli-May-1-2019-Serie-B,False,42,58
Cremonese-Brescia-May-4-2019-Serie-B,True,45,55
Ascoli-Palermo-May-4-2019-Serie-B,False,50,50
Spezia-Crotone-May-4-2019-Serie-B,False,48,52
Venezia-Pescara-May-4-2019-Serie-B,True,52,48
Cittadella-Hellas-Verona-May-4-2019-Serie-B,False,55,45
Benevento-Padova-May-5-2019-Serie-B,True,65,35
Livorno-Carpi-May-5-2019-Serie-B,False,55,45
Salernitana-Cosenza-May-5-2019-Serie-B,False,55,45
Foggia-Perugia-May-6-2019-Serie-B,False,43,57
Crotone-Ascoli-May-11-2019-Serie-B,False,60,40
Palermo-Cittadella-May-11-2019-Serie-B,True,45,55
Pescara-Salernitana-May-11-2019-Serie-B,False,65,35
Brescia-Benevento-May-11-2019-Serie-B,False,49,51
Padova-Livorno-May-11-2019-Serie-B,True,52,48
Hellas-Verona-Foggia-May-11-2019-Serie-B,False,48,52
Perugia-Cremonese-May-11-2019-Serie-B,False,64,36
Carpi-Venezia-May-11-2019-Serie-B,False,64,36
Lecce-Spezia-May-11-2019-Serie-B,False,38,62
Spezia-Cittadella-May-17-2019-Serie-B,False,43,57
Hellas-Verona-Perugia-May-18-2019-Serie-B,False,49,51
Cittadella-Benevento-May-21-2019-Serie-B,False,63,37
Hellas-Verona-Pescara-May-22-2019-Serie-B,True,54,46
Benevento-Cittadella-May-25-2019-Serie-B,False,44,56
Pescara-Hellas-Verona-May-26-2019-Serie-B,False,51,49
Cittadella-Hellas-Verona-May-30-2019-Serie-B,False,37,63
Hellas-Verona-Cittadella-June-2-2019-Serie-B,False,62,38
Salernitana-Venezia-June-5-2019-Serie-B,False,36,64
Venezia-Salernitana-June-9-2019-Serie-B,False,70,30
Pisa-Benevento-August-23-2019-Serie-B,True,45,55
Salernitana-Pescara-August-24-2019-Serie-B,False,47,53
Crotone-Cosenza-August-24-2019-Serie-B,True,66,34
Virtus-Entella-Livorno-August-24-2019-Serie-B,False,48,52
Venezia-Cremonese-August-24-2019-Serie-B,False,36,64
Cittadella-Spezia-August-24-2019-Serie-B,False,56,44
Ascoli-Trapani-August-24-2019-Serie-B,False,49,51
Empoli-Juve-Stabia-August-25-2019-Serie-B,False,56,44
Perugia-Chievo-August-25-2019-Serie-B,False,50,50
Pordenone-Frosinone-August-26-2019-Serie-B,False,35,65
Chievo-Empoli-August-30-2019-Serie-B,True,53,47
Benevento-Cittadella-August-31-2019-Serie-B,False,48,52
Spezia-Crotone-August-31-2019-Serie-B,False,44,56
Trapani-Venezia-August-31-2019-Serie-B,False,51,49
Livorno-Perugia-August-31-2019-Serie-B,False,50,50
Cremonese-Virtus-Entella-August-31-2019-Serie-B,False,38,62
Cosenza-Salernitana-August-31-2019-Serie-B,False,53,47
Pescara-Pordenone-September-1-2019-Serie-B,False,58,42
Juve-Stabia-Pisa-September-1-2019-Serie-B,False,43,57
Frosinone-Ascoli-September-1-2019-Serie-B,False,63,37
Pordenone-Spezia-September-13-2019-Serie-B,False,37,63
Cittadella-Trapani-September-14-2019-Serie-B,False,43,57
Perugia-Juve-Stabia-September-14-2019-Serie-B,True,66,34
Virtus-Entella-Frosinone-September-14-2019-Serie-B,False,40,60
Ascoli-Livorno-September-14-2019-Serie-B,False,59,41
Venezia-Chievo-September-14-2019-Serie-B,False,61,39
Cosenza-Pescara-September-15-2019-Serie-B,False,45,55
Crotone-Empoli-September-15-2019-Serie-B,True,61,39
Pisa-Cremonese-September-15-2019-Serie-B,False,39,61
Salernitana-Benevento-September-16-2019-Serie-B,False,49,51
Frosinone-Venezia-September-20-2019-Serie-B,True,48,52
Spezia-Perugia-September-21-2019-Serie-B,True,46,54
Pescara-Virtus-Entella-September-21-2019-Serie-B,True,62,38
Juve-Stabia-Ascoli-September-21-2019-Serie-B,False,65,35
